timestamp,temperature,humidity,mq135,co,riskScore
2026-08-28 17:54:34.559,30.6,87.8,0.0,0.0,0.0
2026-08-28 17:54:44.695,30.6,87.8,0.0,0.0,0.0
2026-08-28 17:54:54.809,30.6,88.1,0.0,0.0,0.0
2026-08-28 17:55:04.929,30.6,88.1,0.0,0.0,0.0
2026-08-28 17:55:15.036,30.6,88.1,0.0,0.0,0.0
2026-08-28 17:55:25.151,30.6,87.8,0.0,0.0,0.0
2026-08-28 17:55:35.259,30.6,88.1,0.0,0.0,0.0
2026-08-28 17:55:45.354,30.6,87.8,0.0,0.0,0.0
2026-08-28 17:55:55.454,30.6,88.1,0.0,0.0,0.0
2026-08-28 17:56:05.558,30.6,88.1,0.0,0.0,0.0
2026-08-28 17:56:15.668,30.6,88.1,0.0,0.0,0.0
2026-08-28 17:56:25.775,30.6,88.1,0.0,0.0,0.0
2026-08-28 17:56:35.875,30.6,88.1,0.0,0.0,0.0
2026-08-28 17:56:46.043,30.6,88.1,0.0,0.0,0.0
2026-08-28 17:56:56.182,30.6,88.1,0.0,0.0,0.0
2026-08-28 17:57:06.315,30.6,88.1,0.0,0.0,0.0
2026-08-28 17:57:16.432,30.6,88.1,0.0,0.0,0.0
2026-08-28 17:57:26.535,30.6,88.1,0.0,0.0,0.0
2026-08-28 17:57:36.738,30.6,88.1,0.0,0.0,0.0
2026-08-28 17:57:46.869,30.6,88.1,0.0,0.0,0.0
2026-08-28 17:57:56.982,30.6,88.1,0.0,0.0,0.0
2026-08-28 17:58:07.083,30.6,88.1,0.0,0.0,0.0
2026-08-28 17:58:17.281,30.6,88.1,0.0,0.0,0.0
2026-08-28 17:58:27.419,30.6,88.1,0.0,0.0,0.0
2026-08-28 17:58:37.529,30.6,88.1,0.0,0.0,0.0
2026-08-28 17:58:47.634,30.6,88.1,0.0,0.0,0.0
2026-08-28 17:58:57.739,30.6,88.1,0.0,0.0,0.0
2026-08-28 17:59:07.836,30.6,88.1,0.0,0.0,0.0
2026-08-28 17:59:18.008,30.6,88.1,0.0,0.0,0.0
2026-08-28 17:59:28.146,30.6,88.1,0.0,0.0,0.0
2026-08-28 17:59:38.248,30.6,88.1,0.0,0.0,0.0
2026-08-28 17:59:48.416,30.6,88.1,0.0,0.0,0.0
2026-08-28 17:59:58.557,30.6,88.1,0.0,0.0,0.0
2026-08-28 18:00:08.693,30.6,88.1,0.0,0.0,0.0
2026-08-28 18:00:18.803,30.6,88.1,0.0,0.0,0.0
2026-08-28 18:00:28.967,30.6,88.1,0.0,0.0,0.0
2026-08-28 18:00:39.105,30.6,88.1,0.0,0.0,0.0
2026-08-28 18:00:49.202,30.6,88.1,0.0,0.0,0.0
2026-08-28 18:00:59.303,30.6,88.1,0.0,0.0,0.0
2026-08-28 18:01:09.407,30.6,88.1,0.0,0.0,0.0
2026-08-28 18:01:19.528,30.6,88.1,0.0,0.0,0.0
2026-08-28 18:01:29.635,30.6,88.1,0.0,0.0,0.0
2026-08-28 18:01:39.751,30.6,88.1,0.0,0.0,0.0
2026-08-28 18:01:49.877,30.6,88.1,0.0,0.0,0.0
2026-08-28 18:02:00.023,30.6,88.1,0.0,0.0,0.0
2026-08-28 18:02:10.126,30.6,88.1,0.0,0.0,0.0
2026-08-28 18:02:20.223,30.6,88.1,0.0,0.0,0.0
2026-08-28 18:02:30.414,30.6,88.1,0.0,0.0,0.0
2026-08-28 18:02:40.518,30.6,88.1,0.0,0.0,0.0
2026-08-28 18:02:50.692,30.6,88.1,0.0,0.0,0.0
2026-08-28 18:03:00.802,30.6,88.1,0.0,0.0,0.0
2026-08-28 18:03:10.920,30.6,88.1,0.0,0.0,0.0
2026-08-28 18:03:21.101,30.6,88.1,0.0,0.0,0.0
2026-08-28 18:03:31.246,30.6,88.1,0.0,0.0,0.0
2026-08-28 18:03:41.363,30.6,88.1,0.0,0.0,0.0
2026-08-28 18:03:51.475,30.6,88.1,0.0,0.0,0.0
2026-08-28 18:04:01.657,30.6,88.1,0.0,0.0,0.0
2026-08-28 18:04:11.754,30.6,88.1,0.0,0.0,0.0
2026-08-29 02:25:09.111,31.4,88.8,0.0,0.0,0.0
2026-08-29 02:25:19.306,31.5,88.4,0.0,0.0,0.0
2026-08-29 02:25:29.438,31.5,88.2,0.0,0.0,0.0
2026-08-29 02:25:39.548,31.5,87.9,0.0,0.0,0.0
2026-08-29 02:25:49.653,31.5,87.9,0.0,0.0,0.0
2026-08-29 02:25:59.853,31.5,87.7,0.0,0.0,0.0
2026-08-29 02:26:09.954,31.6,87.7,0.0,0.0,0.0
2026-08-29 02:26:20.062,31.6,87.7,0.0,0.0,0.0
2026-08-29 02:26:30.171,31.7,87.4,0.0,0.0,0.0
2026-08-29 02:26:40.303,31.7,87.2,0.0,0.0,0.0
2026-08-29 02:26:50.410,31.7,87.2,0.0,0.0,0.0
2026-08-29 02:27:00.516,31.7,87.2,0.0,0.0,0.0
2026-08-29 02:27:10.609,31.7,86.9,0.0,0.0,0.0
2026-08-29 02:27:20.725,31.7,86.9,0.0,0.0,0.0
2026-08-29 02:27:30.826,31.7,86.7,0.0,0.0,0.0
2026-08-29 02:27:40.937,31.7,86.7,0.0,0.0,0.0
2026-08-29 02:27:51.159,31.8,86.3,0.0,0.0,0.0
2026-08-29 02:28:01.268,31.8,86.3,0.0,0.0,0.0
2026-08-29 02:28:11.595,31.8,86.3,0.0,0.0,0.0
2026-08-29 02:28:21.784,31.8,86.3,0.0,0.0,0.0
2026-08-29 02:28:31.918,31.8,86.3,0.0,0.0,0.0
2026-08-29 02:28:42.062,31.9,86.3,0.0,0.0,0.0
2026-08-29 02:28:52.195,31.9,86.3,0.0,0.0,0.0
2026-08-29 02:29:07.042,31.9,86.3,0.0,0.0,0.0
2026-08-29 02:29:17.146,32.0,86.2,0.0,0.0,0.0
2026-08-29 02:29:27.243,32.0,86.2,0.0,0.0,0.0
2026-08-29 02:29:37.453,32.0,86.0,0.0,0.0,0.0
2026-08-29 02:29:47.555,32.0,85.8,0.0,0.0,0.0
2026-08-29 02:29:57.766,32.0,85.6,0.0,0.0,0.0
2026-08-29 02:30:07.893,32.0,85.6,0.0,0.0,0.0
2026-08-29 02:30:18.105,32.0,85.4,0.0,0.0,0.0
2026-08-29 02:30:28.214,32.0,85.6,0.0,0.0,0.0
2026-08-29 02:30:38.314,32.0,85.4,0.0,0.0,0.0
2026-08-29 02:30:48.444,32.0,85.6,0.0,0.0,0.0
2026-08-29 02:30:58.566,32.0,85.6,0.0,0.0,0.0
2026-08-29 02:31:08.684,32.1,85.6,0.0,0.0,0.0
2026-08-29 02:31:18.803,32.1,85.4,0.0,0.0,0.0
2026-08-29 02:31:28.964,32.1,85.4,0.0,0.0,0.0
2026-08-29 02:31:39.105,32.1,85.4,0.0,0.0,0.0
2026-08-29 02:31:49.222,32.1,85.4,0.0,0.0,0.0
2026-08-29 02:31:59.482,32.1,85.2,0.0,0.0,0.0
2026-08-29 02:32:09.589,32.1,85.2,0.0,0.0,0.0
2026-08-29 02:32:19.756,32.1,85.2,0.0,0.0,0.0
2026-08-29 02:32:29.895,32.1,85.0,0.0,0.0,0.0
2026-08-29 02:32:40.001,32.1,85.0,0.0,0.0,0.0
2026-08-29 02:32:50.168,32.1,85.0,0.0,0.0,0.0
2026-08-29 02:33:00.276,32.1,85.0,0.0,0.0,0.0
2026-08-29 02:33:10.386,32.1,85.2,0.0,0.0,0.0
2026-08-29 02:33:20.490,32.2,85.2,0.0,0.0,0.0
2026-08-29 02:33:30.616,32.1,85.2,0.0,0.0,0.0
2026-08-29 02:33:40.756,32.2,85.2,0.0,0.0,0.0
2026-08-29 02:33:50.859,32.2,85.2,0.0,0.0,0.0
2026-08-29 02:34:00.959,32.2,85.2,0.0,0.0,0.0
2026-08-29 02:34:11.061,32.2,85.2,0.0,0.0,0.0
2026-08-29 02:34:21.169,32.2,85.2,0.0,0.0,0.0
2026-08-29 02:34:31.274,32.2,85.2,0.0,0.0,0.0
2026-08-29 10:32:58.379,30.4,81.8,0.0,0.0,0.0
2026-08-29 10:33:09.021,30.5,86.2,0.0,0.0,0.0
2026-08-29 10:33:19.142,30.6,86.2,0.0,0.0,0.0
2026-08-29 10:33:29.293,30.7,86.0,0.0,0.0,0.0
2026-08-29 10:33:39.524,30.8,85.7,0.0,0.0,0.0
2026-08-29 10:33:49.630,30.8,85.5,0.0,0.0,0.0
2026-08-29 10:33:59.797,30.8,85.3,0.0,0.0,0.0
2026-08-29 10:34:09.901,30.9,85.1,0.0,0.0,0.0
2026-08-29 10:34:20.083,30.9,85.1,0.0,0.0,0.0
2026-08-29 10:34:30.200,30.9,84.9,0.0,0.0,0.0
2026-08-29 10:34:40.303,30.9,84.7,0.0,0.0,0.0
2026-08-29 10:34:50.484,30.9,84.7,0.0,0.0,0.0
2026-08-29 10:35:00.602,31.0,84.6,0.0,0.0,0.0
2026-08-29 10:35:10.705,31.0,84.5,0.0,0.0,0.0
2026-08-29 10:35:20.898,31.0,84.5,0.0,0.0,0.0
2026-08-29 10:35:31.017,31.0,84.5,0.0,0.0,0.0
2026-08-29 10:35:41.120,31.0,84.3,0.0,0.0,0.0
2026-08-29 10:35:51.222,31.0,84.3,0.0,0.0,0.0
2026-08-29 10:36:01.452,31.0,84.3,0.0,0.0,0.0
2026-08-29 10:37:39.214,30.7,80.7,0.0,0.0,0.0
2026-08-29 10:37:49.715,30.8,84.9,0.0,0.0,0.0
2026-08-29 10:37:59.904,30.9,85.1,0.0,0.0,0.0
2026-08-29 10:38:10.028,30.9,84.9,0.0,0.0,0.0
2026-08-29 10:38:20.141,31.0,84.6,0.0,0.0,0.0
2026-08-29 10:38:30.252,31.0,84.5,0.0,0.0,0.0
2026-08-29 10:38:40.364,31.0,84.5,0.0,0.0,0.0
2026-08-29 10:38:50.469,31.0,84.3,0.0,0.0,0.0
2026-08-29 10:39:00.570,31.0,84.3,0.0,0.0,0.0
2026-08-29 10:39:10.672,31.0,84.1,0.0,0.0,0.0
2026-08-29 10:39:20.777,31.0,84.1,0.0,0.0,0.0
2026-08-29 10:39:30.956,31.1,84.0,0.0,0.0,0.0
2026-08-29 10:39:41.198,31.1,84.0,0.0,0.0,0.0
2026-08-29 10:39:51.340,31.1,84.0,0.0,0.0,0.0
2026-08-29 10:40:01.452,31.1,84.0,0.0,0.0,0.0
2026-08-29 10:40:34.855,31.1,84.0,908.0,677.0,0.0
2026-08-29 10:40:44.971,31.1,83.8,893.0,143.0,0.0
2026-08-29 10:40:55.095,31.2,83.8,907.0,151.0,0.0
2026-08-29 10:41:05.269,31.2,83.8,888.0,142.0,0.0
2026-08-29 10:41:15.406,31.2,83.8,896.0,151.0,0.0
2026-08-29 10:41:25.513,31.2,83.8,893.0,142.0,0.0
2026-08-29 10:41:35.796,31.2,83.8,888.0,124.0,0.0
2026-08-29 10:41:45.934,31.2,83.8,883.0,143.0,0.0
2026-08-29 10:41:56.060,31.2,83.8,871.0,141.0,0.0
2026-08-29 10:42:06.160,31.2,83.8,873.0,119.0,0.0
2026-08-29 10:42:16.337,31.2,83.8,879.0,143.0,0.0
2026-08-29 10:42:26.471,31.2,83.8,877.0,137.0,0.0
2026-08-29 10:42:36.632,31.2,83.8,883.0,142.0,0.0
2026-08-29 10:42:46.849,31.2,83.6,877.0,142.0,0.0
2026-08-29 10:42:56.975,31.2,83.6,871.0,135.0,0.0
2026-08-29 10:43:07.139,31.2,83.6,873.0,135.0,0.0
2026-08-29 10:43:17.248,31.2,83.6,877.0,147.0,0.0
2026-08-29 10:43:27.398,31.2,83.6,887.0,143.0,0.0
2026-08-29 10:43:37.538,31.2,83.6,880.0,141.0,0.0
2026-08-29 10:43:47.673,31.2,83.8,873.0,135.0,0.0
2026-08-29 10:43:57.849,31.2,83.8,874.0,137.0,0.0
2026-08-29 10:44:07.983,31.2,83.8,874.0,126.0,0.0
2026-08-29 10:44:18.104,31.2,83.8,873.0,140.0,0.0
2026-08-29 10:44:28.439,31.2,83.8,871.0,133.0,0.0
2026-08-29 10:44:38.671,31.2,83.8,868.0,127.0,0.0
2026-08-29 10:44:48.779,31.2,83.8,886.0,141.0,0.0
2026-08-29 10:44:58.880,31.2,83.8,872.0,134.0,0.0
2026-08-29 10:45:08.992,31.2,83.8,875.0,141.0,0.0
2026-08-29 10:45:19.224,31.2,83.8,877.0,141.0,0.0
2026-08-29 10:45:29.333,31.2,83.8,884.0,148.0,0.0
2026-08-29 10:45:39.492,31.2,83.8,877.0,141.0,0.0
2026-08-29 10:45:49.636,31.2,83.8,885.0,141.0,0.0
2026-08-29 10:45:59.738,31.2,83.8,875.0,147.0,0.0
2026-08-29 10:46:09.909,31.2,83.6,876.0,143.0,0.0
2026-08-29 10:46:20.023,31.2,83.6,885.0,152.0,0.0
2026-08-29 10:46:30.126,31.2,83.6,885.0,145.0,0.0
2026-08-29 10:46:40.320,31.2,83.6,889.0,147.0,0.0
2026-08-29 10:46:50.455,31.2,83.8,880.0,145.0,0.0
2026-08-29 10:47:00.581,31.2,83.6,794.0,820.0,0.0
2026-08-29 10:47:10.703,31.2,83.8,109.0,111.0,0.0
2026-08-29 10:47:20.867,31.2,83.6,0.0,2.0,0.0
2026-08-29 10:47:30.993,31.2,83.6,861.0,149.0,0.0
2026-08-29 10:47:41.147,31.2,83.6,882.0,145.0,0.0
2026-08-29 10:47:51.247,31.2,83.6,885.0,147.0,0.0
2026-08-29 10:48:01.355,31.2,83.6,884.0,150.0,0.0
2026-08-29 10:48:11.467,31.2,83.6,886.0,151.0,0.0
2026-08-29 10:48:21.578,31.2,83.6,885.0,147.0,0.0
2026-08-29 10:48:31.734,31.2,83.6,883.0,147.0,0.0
2026-08-29 10:48:41.840,31.2,83.6,880.0,151.0,0.0
2026-08-29 10:48:52.011,31.2,83.6,872.0,127.0,0.0
2026-08-29 10:49:02.112,31.2,83.6,885.0,147.0,0.0
2026-08-29 10:49:12.287,31.2,83.6,877.0,149.0,0.0
2026-08-29 10:49:22.418,31.2,83.6,883.0,143.0,0.0
2026-08-29 10:49:32.527,31.2,83.6,885.0,151.0,0.0
2026-08-29 10:49:42.694,31.2,83.6,887.0,151.0,0.0
2026-08-29 10:49:52.793,31.2,83.6,884.0,143.0,0.0
2026-08-29 10:50:23.656,31.2,83.6,221.0,185.0,0.0
2026-08-29 10:50:33.871,31.2,83.6,224.0,179.0,0.0
2026-08-29 10:50:44.127,31.2,83.6,220.0,172.0,0.0
2026-08-29 10:50:54.390,31.2,83.6,206.0,159.0,0.0
2026-08-29 10:51:04.619,31.2,83.6,217.0,173.0,0.0
2026-08-29 10:51:14.842,31.2,83.6,219.0,174.0,0.0
2026-08-29 10:51:25.086,31.2,83.6,219.0,174.0,0.0
2026-08-29 10:51:35.365,31.2,83.6,218.0,176.0,0.0
2026-08-29 10:51:45.591,31.2,83.6,220.0,174.0,0.0
2026-08-29 10:51:55.788,31.2,83.6,219.0,175.0,0.0
2026-08-29 10:52:06.054,31.2,83.6,221.0,175.0,0.0
2026-08-29 10:52:16.261,31.2,83.6,218.0,173.0,0.0
2026-08-29 10:52:26.552,31.2,83.6,218.0,173.0,0.0
2026-08-29 10:52:36.770,31.2,83.6,217.0,174.0,0.0
2026-08-29 10:52:46.988,31.2,83.6,217.0,171.0,0.0
2026-08-29 10:58:49.074,30.9,85.3,216.0,149.0,0.0
2026-08-29 10:58:59.305,30.9,84.9,225.0,176.0,0.0
2026-08-29 10:59:09.531,31.0,84.6,231.0,178.0,0.0
2026-08-29 10:59:19.818,31.0,84.5,228.0,164.0,0.0
2026-08-29 10:59:30.059,31.0,84.3,228.0,177.0,0.0
2026-08-29 10:59:40.289,31.0,84.3,230.0,177.0,0.0
2026-08-29 10:59:50.539,31.0,84.1,226.0,177.0,0.0
2026-08-29 11:00:00.882,31.0,84.1,217.0,177.0,0.0
2026-08-29 11:00:11.194,31.1,84.1,220.0,170.0,0.0
2026-08-29 11:00:21.758,31.1,84.0,196.0,158.0,0.0
2026-08-29 11:00:32.011,31.1,84.0,206.0,157.0,0.0
2026-08-29 11:00:42.350,31.1,83.8,219.0,175.0,0.0
2026-08-29 11:00:52.694,31.1,83.8,215.0,172.0,0.0
2026-08-29 11:01:03.036,31.1,83.8,216.0,173.0,0.0
2026-08-29 11:01:13.381,31.1,83.8,217.0,173.0,0.0
2026-08-29 11:01:23.611,31.1,83.8,217.0,166.0,0.0
2026-08-29 11:01:33.861,31.1,83.8,211.0,164.0,0.0
2026-08-29 11:01:44.093,31.1,83.8,220.0,173.0,0.0
2026-08-29 11:01:55.066,31.2,83.6,149.0,131.0,0.0
2026-08-29 11:02:05.719,31.2,83.6,208.0,166.0,0.0
2026-08-29 11:02:15.952,31.2,83.6,213.0,168.0,0.0
2026-08-29 11:02:26.185,31.1,83.6,215.0,171.0,0.0
2026-08-29 11:02:36.528,31.1,83.6,214.0,168.0,0.0
2026-08-29 11:02:46.749,31.1,83.6,215.0,169.0,0.0
2026-08-29 11:02:56.984,31.1,83.6,208.0,165.0,0.0
2026-08-29 11:03:07.247,31.2,83.6,216.0,170.0,0.0
2026-08-29 11:03:17.472,31.2,83.6,212.0,167.0,0.0
2026-08-29 11:03:27.732,31.2,83.6,215.0,171.0,0.0
2026-08-29 11:03:38.071,31.2,83.6,213.0,168.0,0.0
2026-08-29 11:03:48.413,31.1,83.6,209.0,169.0,0.0
2026-08-29 11:03:58.639,31.2,83.6,213.0,170.0,0.0
2026-08-29 11:04:09.011,31.1,83.6,213.0,170.0,199.0
2026-08-29 11:04:19.353,31.2,83.6,208.0,162.0,191.0
2026-08-29 11:04:29.587,31.2,83.6,211.0,170.0,198.0
2026-08-29 11:04:39.823,31.2,83.6,215.0,169.0,198.0
2026-08-29 11:04:50.062,31.2,83.6,198.0,165.0,192.0
2026-08-29 11:05:00.401,31.1,83.6,212.0,169.0,198.0
2026-08-29 11:05:10.744,31.2,83.6,212.0,170.0,198.0
2026-08-29 11:05:21.089,31.2,83.6,213.0,169.0,198.0
2026-08-29 11:05:31.347,31.2,83.6,212.0,168.0,197.0
2026-08-29 11:05:41.677,31.1,83.6,213.0,170.0,199.0
2026-08-29 11:05:52.088,31.1,83.6,214.0,170.0,199.0
2026-08-29 11:06:02.347,31.1,83.6,213.0,168.0,197.0
2026-08-29 11:06:12.693,31.1,83.6,215.0,168.0,197.0
2026-08-29 11:06:23.033,31.1,83.8,215.0,169.0,198.0
2026-08-29 11:06:33.269,31.1,83.8,212.0,168.0,197.0
2026-08-29 11:28:38.688,30.9,83.7,70.0,988.0,500.0
2026-08-29 11:28:43.849,30.9,84.2,713.0,53.0,205.0
2026-08-29 11:28:48.996,30.9,84.2,905.0,303.0,443.0
2026-08-29 11:28:54.136,30.9,84.2,611.0,150.0,262.0
2026-08-29 11:28:59.371,30.9,84.2,1004.0,355.0,500.0
2026-08-29 11:29:04.581,30.9,84.2,555.0,123.0,229.0
2026-08-29 11:29:09.732,30.9,84.2,884.0,27.0,218.0
2026-08-29 11:29:14.922,30.9,84.2,1046.0,381.0,500.0
2026-08-29 11:29:20.081,30.9,84.1,1195.0,287.0,489.0
2026-08-29 11:29:25.267,30.9,84.1,617.0,13.0,154.0
2026-08-29 11:29:30.487,30.9,84.1,536.0,103.0,210.0
2026-08-29 11:29:35.620,30.9,84.1,1200.0,237.0,450.0
2026-08-29 11:29:40.758,30.9,84.1,709.0,51.0,203.0
2026-08-29 11:29:45.899,30.9,84.1,602.0,160.0,268.0
2026-08-29 11:29:51.070,30.9,84.2,867.0,303.0,436.0
2026-08-29 11:29:56.291,30.9,84.1,594.0,156.0,264.0
2026-08-29 11:30:01.443,30.9,84.2,728.0,217.0,339.0
2026-08-29 11:30:06.631,30.9,84.2,583.0,150.0,257.0
2026-08-29 11:30:11.857,30.9,84.2,597.0,0.0,139.0
2026-08-29 11:30:16.995,30.9,84.2,589.0,149.0,257.0
2026-08-29 11:30:22.135,30.9,84.2,1103.0,431.0,500.0
2026-08-29 11:30:27.272,30.9,84.2,1065.0,409.0,500.0
2026-08-29 11:30:32.406,30.9,84.2,749.0,46.0,207.0
2026-08-29 11:30:37.547,30.9,84.2,713.0,47.0,200.0
2026-08-29 11:30:42.782,30.9,84.2,837.0,279.0,411.0
2026-08-29 11:30:47.928,30.9,84.2,993.0,374.0,500.0
2026-08-29 11:30:53.064,30.9,84.2,536.0,95.0,203.0
2026-08-29 11:30:58.245,30.9,84.2,1032.0,83.0,293.0
2026-08-29 11:31:03.466,30.9,84.2,568.0,52.0,175.0
2026-08-29 11:31:08.688,30.9,84.2,903.0,327.0,462.0
2026-08-29 11:31:13.835,30.9,84.2,1163.0,215.0,425.0
2026-08-29 11:31:19.031,30.9,84.2,536.0,89.0,198.0
2026-08-29 11:31:24.160,30.9,84.2,937.0,39.0,239.0
2026-08-29 11:31:29.304,30.9,84.2,1213.0,293.0,497.0
2026-08-29 11:31:34.595,30.9,84.2,544.0,119.0,224.0
2026-08-29 11:31:39.817,30.9,84.4,842.0,44.0,224.0
2026-08-29 11:31:44.968,30.9,84.2,750.0,232.0,356.0
2026-08-29 11:31:50.162,30.9,84.2,931.0,37.0,236.0
2026-08-29 11:31:55.317,30.9,84.2,672.0,199.0,314.0
2026-08-29 11:32:00.452,30.9,84.2,695.0,212.0,329.0
2026-08-29 11:32:05.622,30.9,84.2,847.0,43.0,224.0
2026-08-29 11:32:10.822,30.9,84.2,585.0,153.0,259.0
2026-08-29 11:32:16.021,30.9,84.2,1213.0,428.0,500.0
2026-08-29 11:32:21.214,30.9,84.2,626.0,167.0,279.0
2026-08-29 11:32:26.407,30.9,84.2,1048.0,399.0,500.0
2026-08-29 11:32:31.547,30.9,84.2,547.0,121.0,226.0
2026-08-29 11:32:36.706,30.9,84.2,1238.0,329.0,500.0
2026-08-29 11:32:41.871,30.9,84.4,543.0,116.0,221.0
2026-08-29 11:32:47.019,30.9,84.2,1260.0,423.0,500.0
2026-08-29 11:32:52.159,30.9,84.2,831.0,281.0,411.0
2026-08-29 11:32:57.298,30.9,84.2,1211.0,467.0,500.0
2026-08-29 11:33:02.456,30.9,84.2,605.0,159.0,268.0
2026-08-29 11:33:07.598,30.9,84.4,525.0,35.0,153.0
2026-08-29 11:33:12.744,30.9,84.2,563.0,142.0,246.0
2026-08-29 11:33:17.915,30.9,84.2,797.0,254.0,383.0
2026-08-29 11:33:23.065,30.9,84.2,548.0,123.0,228.0
2026-08-29 11:33:28.234,30.9,84.2,922.0,341.0,477.0
2026-08-29 11:33:33.375,30.9,84.2,572.0,143.0,249.0
2026-08-29 11:33:38.507,30.9,84.2,890.0,315.0,450.0
2026-08-29 11:33:43.658,30.9,84.2,555.0,125.0,231.0
2026-08-29 11:33:48.843,30.9,84.2,795.0,47.0,217.0
2026-08-29 11:33:53.979,30.9,84.2,841.0,275.0,408.0
2026-08-29 11:33:59.125,30.9,84.2,543.0,117.0,222.0
2026-08-29 11:34:04.258,30.9,84.2,690.0,207.0,324.0
2026-08-29 11:34:09.421,30.9,84.2,721.0,45.0,200.0
2026-08-29 11:34:14.647,30.9,84.4,531.0,91.0,199.0
2026-08-29 11:34:19.867,30.9,84.2,537.0,109.0,215.0
2026-08-29 11:34:25.017,30.9,84.4,1269.0,363.0,500.0
2026-08-29 11:34:30.218,30.9,84.2,1287.0,435.0,500.0
2026-08-29 11:34:35.436,30.9,84.2,775.0,47.0,213.0
2026-08-29 11:34:40.668,30.9,84.2,703.0,35.0,189.0
2026-08-29 11:34:45.883,30.9,84.2,559.0,0.0,132.0
